__family,mean_test_btc,mean_train_btc,fees,turnover,turns,n,std_test,score
"(0.023, 0.014, 200, 0, 0.7)",1.0174798430968512,1.324951720316747,0.0008651383296614,3.681594236407941,7.0,1,,2.8661618229711605
"(0.049, 0.024, 200, 240, 1.0)",1.0879605097533362,1.0830522801022218,0.0007886423738959,3.5346602680245667,6.0,1,,2.8620020013917236
"(0.022, 0.015, 200, 0, 0.7)",0.9996893424531366,1.4209278767458435,0.0008591286136133,3.6519173012938975,7.0,1,,2.833538864486472
"(0.029, 0.027, 200, 0, 0.3)",1.001170546678795,1.2046197380801953,0.0008107153829987,3.603839900681662,8.0,1,,2.8122797816366276
"(0.039, 0.028, 300, 0, 0.5)",0.9813287324908602,1.466474420071169,0.0007947372059017,3.5262065161288163,53.0,1,,2.8098872533493666
"(0.048, 0.006, 200, 0, 0.5)",1.0282768745067115,1.3530012986634796,0.00074427632446705,3.3175684923529882,6.0,2,0.05756273322646421,2.6794261610521226
"(0.043, 0.011, 300, 240, 0.5)",0.9541294908158288,1.417068750568551,0.000749474657243,3.315958131793595,48.0,1,,2.671359082055383
"(0.041, 0.014, 100, 120, 0.5)",1.0350660926564552,1.0092296359342725,0.0007242031625757,3.23061082116514,6.0,1,,2.6571473000764496
"(0.045, 0.028, 100, 120, 0.7)",1.0342980324229425,1.0364385255269395,0.0007240528338623,3.2296866233626997,6.0,1,,2.65591729127043
"(0.033, 0.025, 200, 120, 0.5)",1.0097390478277632,1.449823042777568,0.0007061815831271,3.1420665570356174,11.0,1,,2.593816144762445
